,device_id,timestampI,timestampF,MAC,RSSI,channel,latitudeI,longitudeI,latitudeF,longitudeF,cnt_pckg,id,duration,ts_sort,distancias
97011,617.0,2021-06-14 12:37:52,2021-06-14 12:40:24,80:58:f8:a5:7a:3c,-73,11,-22.825156,-47.06684,-22.81821,-47.072333,86,206,152,2021-06-14 12:37:52,0.9557653262711459
97908,617.0,2021-06-14 13:14:10,2021-06-14 13:18:06,aa:e9:18:e9:a8:66,-93,6,-22.829307999999997,-47.06031,-22.825167,-47.066126000000004,111,22,236,2021-06-14 13:14:10,0.753199313856216
97987,617.0,2021-06-14 13:16:18,2021-06-14 13:17:58,e8:5a:8b:f6:a8:f5,-90,1,-22.827915,-47.066817,-22.825026,-47.065754,192,101,100,2021-06-14 13:16:18,0.3392130044352174
98092,617.0,2021-06-14 13:17:51,2021-06-14 13:19:37,04:c8:07:92:42:0c,-58,6,-22.824888,-47.065464,-22.823110999999997,-47.068781,212,206,106,2021-06-14 13:17:51,0.39320785534198116
98137,617.0,2021-06-14 13:18:57,2021-06-14 13:21:45,d4:c9:4b:88:f7:99,-58,1,-22.824314,-47.067736,-22.816774,-47.072679,153,251,168,2021-06-14 13:18:57,0.9795869244462752
98247,617.0,2021-06-14 13:23:26,2021-06-14 13:32:11,c8:d7:b0:fb:c0:f2,-93,6,-22.813238000000002,-47.068065000000004,-22.818917000000003,-47.059886,88,361,525,2021-06-14 13:23:26,1.049530772671639
98414,617.0,2021-06-14 13:34:20,2021-06-14 13:36:11,18:87:40:e5:b0:d3,-78,1,-22.824766,-47.065165,-22.829562,-47.065314,107,528,111,2021-06-14 13:34:20,0.5335101894376449
98918,617.0,2021-06-14 14:06:46,2021-06-14 14:19:59,06:33:04:67:26:62,-52,6,-22.815635,-47.072590999999996,-22.82479,-47.065304,66,214,793,2021-06-14 14:06:46,1.2625760032463362
99147,617.0,2021-06-14 14:20:55,2021-06-14 14:22:10,02:72:55:10:47:ee,-86,3,-22.826612,-47.067676,-22.829306,-47.065595,88,443,75,2021-06-14 14:20:55,0.3677242206196103
101107,617.0,2021-06-14 15:40:27,2021-06-14 15:41:32,56:c9:76:a7:00:75,-96,1,-22.826452,-47.061609000000004,-22.829512,-47.060272999999995,70,5,65,2021-06-14 15:40:27,0.3667725187905449
101133,617.0,2021-06-14 15:42:49,2021-06-14 15:49:00,14:1a:a3:56:40:74,-43,11,-22.829501,-47.063857,-22.818943,-47.072384,38,31,371,2021-06-14 15:42:49,1.4635588519459006
101414,617.0,2021-06-14 15:51:37,2021-06-14 16:04:45,38:e3:9f:ae:86:d2,-75,1,-22.812697,-47.067806,-22.830572,-47.064362,225,312,788,2021-06-14 15:51:37,2.018711059124191
101434,617.0,2021-06-14 15:52:55,2021-06-14 15:59:27,48:90:2f:d6:99:2a,-79,6,-22.815087,-47.064524,-22.818366,-47.06377,62,332,392,2021-06-14 15:52:55,0.3727086800734912
101831,617.0,2021-06-14 16:48:08,2021-06-14 16:49:16,80:58:f8:09:b0:7f,-96,1,-22.828398,-47.066337,-22.825566000000002,-47.066196999999995,65,49,68,2021-06-14 16:48:08,0.31523117090185343
101919,617.0,2021-06-14 16:51:00,2021-06-14 16:52:17,88:d7:f6:5b:de:38,-93,1,-22.824096,-47.067881,-22.82062,-47.07111,103,137,77,2021-06-14 16:51:00,0.5088361196420581
102084,617.0,2021-06-14 16:58:42,2021-06-14 17:06:32,f0:d7:aa:05:66:18,-45,1,-22.820147,-47.068186,-22.831696,-47.062175,106,310,470,2021-06-14 16:58:42,1.4243127838959262
102118,617.0,2021-06-14 17:00:36,2021-06-14 17:03:54,78:23:27:42:af:e2,-59,6,-22.818178,-47.063161,-22.825148000000002,-47.065995,155,344,198,2021-06-14 17:00:36,0.827669435307508
105394,617.0,2021-06-15 07:32:03,2021-06-15 07:34:39,50:3d:c6:0e:ea:38,-87,11,-22.824795,-47.065245000000004,-22.831357,-47.063392,169,574,156,2021-06-15 07:32:03,0.7539701367569006
106029,617.0,2021-06-15 07:54:00,2021-06-15 07:57:58,26:53:a4:80:0c:6d,-87,6,-22.829489000000002,-47.064862,-22.82488,-47.065221,230,28,238,2021-06-15 07:54:00,0.5138171066763211
106271,617.0,2021-06-15 08:01:24,2021-06-15 08:10:13,0c:cb:85:be:04:42,-54,1,-22.816481,-47.072666999999996,-22.818188,-47.063225,83,270,529,2021-06-15 08:01:24,0.9861832985062576
106623,617.0,2021-06-15 08:28:38,2021-06-15 08:41:01,5a:ae:ef:87:15:4d,-93,1,-22.819637,-47.072003,-22.820239,-47.060328000000005,72,622,743,2021-06-15 08:28:38,1.198460865599432
106752,617.0,2021-06-15 08:36:32,2021-06-15 08:40:08,3a:e4:a6:d1:95:32,-95,2,-22.818143,-47.063747,-22.818072,-47.060121,113,751,216,2021-06-15 08:36:32,0.3717235521243602
108372,617.0,2021-06-15 11:09:23,2021-06-15 11:15:02,44:d3:ad:5a:53:98,-83,11,-22.829517000000003,-47.063638,-22.817114,-47.072679,118,19,339,2021-06-15 11:09:23,1.6615224303206177
108409,617.0,2021-06-15 11:10:27,2021-06-15 11:11:28,50:3d:c6:7d:3a:7d,-88,6,-22.828115,-47.066642,-22.825395,-47.065915999999994,88,56,61,2021-06-15 11:10:27,0.311468315696607
108571,617.0,2021-06-15 11:15:05,2021-06-15 11:23:16,30:fc:eb:89:46:e4,-82,1,-22.816959,-47.072679,-22.815769,-47.062599,144,218,491,2021-06-15 11:15:05,1.0415821717186113
108580,617.0,2021-06-15 11:15:39,2021-06-15 11:24:58,c6:5c:22:fa:02:90,-71,11,-22.815825,-47.072666,-22.818102,-47.061215000000004,224,227,559,2021-06-15 11:15:39,1.200657177009195
108752,617.0,2021-06-15 11:27:35,2021-06-15 11:31:35,68:7d:6b:55:69:1b,-90,6,-22.824644,-47.064959,-22.829673,-47.061017,84,399,240,2021-06-15 11:27:35,0.6898704405394815
108753,617.0,2021-06-15 11:27:36,2021-06-15 11:29:42,b2:80:78:51:32:c6,-93,1,-22.824685000000002,-47.065058,-22.829486,-47.065384,214,400,126,2021-06-15 11:27:36,0.5348920469663128
108952,617.0,2021-06-15 11:58:50,2021-06-15 12:02:30,36:47:df:0d:9b:cf,-93,1,-22.825734,-47.066482,-22.821142000000002,-47.070594,61,99,220,2021-06-15 11:58:50,0.6620631679227006
109003,617.0,2021-06-15 12:00:22,2021-06-15 12:02:10,04:b1:67:33:60:2e,-94,1,-22.825295,-47.066389,-22.821779,-47.069595,64,150,108,2021-06-15 12:00:22,0.5107012024641535
109118,617.0,2021-06-15 12:03:56,2021-06-15 12:15:21,5a:ae:ef:87:15:4d,-89,9,-22.817252,-47.072662,-22.81843,-47.059698,69,265,685,2021-06-15 12:03:56,1.3351630588065342
109394,617.0,2021-06-15 12:19:13,2021-06-15 12:20:22,2e:5d:fe:64:ac:ee,-88,6,-22.829303,-47.065566,-22.831542000000002,-47.062264,213,541,69,2021-06-15 12:19:13,0.42011836129597846
109471,617.0,2021-06-15 12:32:01,2021-06-15 12:36:26,1e:48:b5:39:cf:b8,-90,11,-22.829539,-47.063381,-22.823382000000002,-47.068582,71,34,265,2021-06-15 12:32:01,0.8676637458537962
109484,617.0,2021-06-15 12:32:30,2021-06-15 12:34:38,52:2e:c1:de:fb:ce,-93,7,-22.82943,-47.064949,-22.825477,-47.065998,249,47,128,2021-06-15 12:32:30,0.4525105304787297
109609,617.0,2021-06-15 12:34:34,2021-06-15 12:36:34,04:c8:07:92:42:0c,-56,5,-22.825508,-47.066041,-22.82282,-47.068989,115,172,120,2021-06-15 12:34:34,0.4249974258447964
109656,617.0,2021-06-15 12:35:25,2021-06-15 12:39:54,8a:44:21:68:52:b3,-62,1,-22.825228,-47.066261,-22.816487,-47.072702,57,219,269,2021-06-15 12:35:25,1.1749422363822386
109682,617.0,2021-06-15 12:36:06,2021-06-15 12:39:17,06:33:04:67:26:62,-46,1,-22.824444,-47.06765,-22.817219,-47.072701,167,245,191,2021-06-15 12:36:06,0.9557306838504694
109739,617.0,2021-06-15 12:37:37,2021-06-15 12:40:17,0c:f4:d5:95:84:e8,-94,1,-22.819263,-47.072223,-22.815154999999997,-47.072449,63,302,160,2021-06-15 12:37:37,0.45737631958335073
109748,617.0,2021-06-15 12:37:49,2021-06-15 12:40:44,08:8c:2c:ab:bb:df,-89,1,-22.818911,-47.072412,-22.813941,-47.070864,33,311,175,2021-06-15 12:37:49,0.57496420288673
109765,617.0,2021-06-15 12:38:27,2021-06-15 12:52:42,04:d9:f5:3e:a2:60,-92,1,-22.817491,-47.072651,-22.825054,-47.065732000000004,103,328,855,2021-06-15 12:38:27,1.1000441324647625
110024,617.0,2021-06-15 12:52:36,2021-06-15 12:56:02,1c:bf:ce:10:59:ac,-73,6,-22.824934,-47.065492,-22.830489,-47.062138,42,587,206,2021-06-15 12:52:36,0.7068908420955022
110047,617.0,2021-06-15 12:53:02,2021-06-15 12:55:03,50:92:b9:c0:4f:42,-92,6,-22.825585,-47.066558,-22.831867000000003,-47.062281,55,610,121,2021-06-15 12:53:02,0.8246650909553033
110908,617.0,2021-06-15 13:13:05,2021-06-15 13:15:40,68:7d:6b:40:b8:df,-88,6,-22.829528,-47.063443,-22.825244,-47.065538000000004,100,54,155,2021-06-15 13:13:05,0.5225114545621512
110928,617.0,2021-06-15 13:13:47,2021-06-15 13:20:13,d0:9c:7a:ac:8b:59,-55,1,-22.829344,-47.065081,-22.8165,-47.072665,115,74,386,2021-06-15 13:13:47,1.6260040447131778
111027,617.0,2021-06-15 13:15:18,2021-06-15 13:19:22,98:39:8e:af:a9:91,-69,11,-22.825764000000003,-47.066583,-22.818344,-47.072153,104,173,244,2021-06-15 13:15:18,1.0033087608699585
111084,617.0,2021-06-15 13:16:10,2021-06-15 13:18:17,2e:17:44:65:92:e5,-76,11,-22.825128,-47.06608,-22.821652,-47.070125,71,230,127,2021-06-15 13:16:10,0.5667979710230618
111224,617.0,2021-06-15 13:19:31,2021-06-15 13:30:52,a4:50:46:38:c3:f7,-95,1,-22.818015,-47.072549,-22.818082,-47.060871,153,370,681,2021-06-15 13:19:31,1.196937239236295
111235,617.0,2021-06-15 13:19:42,2021-06-15 13:22:25,82:62:7e:93:4f:f1,-88,1,-22.817498,-47.072629,-22.812598,-47.06738,177,381,163,2021-06-15 13:19:42,0.7657086644940995
111303,617.0,2021-06-15 13:23:50,2021-06-15 13:25:44,30:cb:f8:1c:4b:75,-90,11,-22.815735999999998,-47.066179,-22.820802,-47.068121000000005,68,449,114,2021-06-15 13:23:50,0.5974448760952692
111344,617.0,2021-06-15 13:25:19,2021-06-15 13:36:35,36:d8:df:0e:d8:b1,-82,1,-22.820009,-47.068065999999995,-22.831232,-47.062295,38,490,676,2021-06-15 13:25:19,1.3810064247917775
113601,617.0,2021-06-15 14:59:09,2021-06-15 15:01:09,7a:89:7d:b4:c1:ad,-88,6,-22.82901,-47.065806,-22.82967,-47.061634000000005,36,440,120,2021-06-15 14:59:09,0.43381824230269406
114687,617.0,2021-06-15 15:45:55,2021-06-15 15:49:00,f4:f5:24:24:b9:6b,-90,6,-22.825664,-47.066456,-22.821441,-47.070325,154,83,185,2021-06-15 15:45:55,0.6146040669243465
114885,617.0,2021-06-15 15:53:21,2021-06-15 15:59:54,c8:c7:50:45:fd:73,-89,1,-22.814598,-47.064232000000004,-22.818348999999998,-47.06371,52,281,393,2021-06-15 15:53:21,0.4205101934366359
114891,617.0,2021-06-15 15:53:32,2021-06-15 15:59:46,48:90:2f:d6:99:2a,-94,8,-22.815057,-47.064367,-22.818099,-47.064098,84,287,374,2021-06-15 15:53:32,0.33937721642923363
115017,617.0,2021-06-15 15:59:08,2021-06-15 16:03:04,50:92:b9:d5:07:1a,-47,11,-22.816668,-47.062494,-22.825067,-47.065902,93,411,236,2021-06-15 15:59:08,0.9971075384583153
115043,617.0,2021-06-15 16:00:49,2021-06-15 16:02:53,d4:c9:4b:91:df:27,-94,11,-22.818932,-47.059862,-22.824866,-47.065546000000005,78,437,124,2021-06-15 16:00:49,0.8801971709500948
118331,617.0,2021-06-16 07:32:22,2021-06-16 07:34:30,aa:18:5f:87:4b:7b,-94,1,-22.824987,-47.065632,-22.831385,-47.063375,37,601,128,2021-06-16 07:32:22,0.7480850717511844
119644,617.0,2021-06-16 08:30:36,2021-06-16 08:42:04,5a:ae:ef:87:15:4d,-59,13,-22.818112,-47.072466999999996,-22.820693,-47.060496,77,605,688,2021-06-16 08:30:36,1.2600510977854813
120653,617.0,2021-06-16 09:07:05,2021-06-16 09:18:20,02:00:00:00:00:00,-86,1,-22.825898000000002,-47.066836,-22.820404999999997,-47.065999,45,57,675,2021-06-16 09:07:05,0.6167891209664006
120677,617.0,2021-06-16 09:07:52,2021-06-16 09:21:47,68:7d:6b:40:b8:df,-93,3,-22.825095,-47.0661,-22.818414,-47.063935,35,81,835,2021-06-16 09:07:52,0.775324322086884
120679,617.0,2021-06-16 09:07:58,2021-06-16 09:09:21,68:7d:6b:27:99:67,-94,6,-22.825235,-47.066385,-22.821683,-47.070096,132,83,83,2021-06-16 09:07:58,0.5483185842769005
120743,617.0,2021-06-16 09:10:12,2021-06-16 09:14:05,70:fd:46:9e:15:2e,-93,1,-22.818552,-47.072184,-22.814252,-47.071684999999995,91,147,233,2021-06-16 09:10:12,0.4808664381056088
122259,617.0,2021-06-16 11:14:50,2021-06-16 11:16:58,58:d9:c3:7e:1d:58,-71,1,-22.828248000000002,-47.066532,-22.824261,-47.067738,97,67,128,2021-06-16 11:14:50,0.4602417750579256
122432,617.0,2021-06-16 11:20:45,2021-06-16 11:27:51,c6:5c:22:fa:02:90,-65,1,-22.816563000000002,-47.072668,-22.813342000000002,-47.063646000000006,47,240,426,2021-06-16 11:20:45,0.9916517285793068
122694,617.0,2021-06-16 11:34:21,2021-06-16 11:35:52,a0:c9:a0:af:99:26,-82,11,-22.826369,-47.067679999999996,-22.8313,-47.063538,82,502,91,2021-06-16 11:34:21,0.6934191599636941
122815,617.0,2021-06-16 11:57:33,2021-06-16 12:03:53,76:73:0c:5b:80:aa,-59,11,-22.829520000000002,-47.064005,-22.817242,-47.072693,240,49,380,2021-06-16 11:57:33,1.6299609801621697
122823,617.0,2021-06-16 11:57:37,2021-06-16 12:01:57,66:8c:03:fb:68:96,-58,1,-22.82953,-47.064172,-22.822622,-47.069156,255,57,260,2021-06-16 11:57:37,0.9224663664355464
122889,617.0,2021-06-16 11:59:18,2021-06-16 12:04:21,70:fd:46:bc:5b:3a,-90,1,-22.825889,-47.066764,-22.816535000000002,-47.07269,93,123,303,2021-06-16 11:59:18,1.2044637891324994
123124,617.0,2021-06-16 12:04:24,2021-06-16 12:15:48,5a:ae:ef:87:15:4d,-68,5,-22.816465,-47.072688,-22.821642999999998,-47.060818,105,358,684,2021-06-16 12:04:24,1.3459513096823925
123175,617.0,2021-06-16 12:07:30,2021-06-16 12:17:37,98:39:8e:7e:1a:75,-93,8,-22.815537,-47.065708,-22.825159,-47.066093,152,409,607,2021-06-16 12:07:30,1.0706464518905936
124014,617.0,2021-06-16 12:33:39,2021-06-16 12:38:43,a8:16:d0:0a:0e:79,-80,1,-22.827641,-47.06103,-22.825301,-47.066608,165,2,304,2021-06-16 12:33:39,0.6281002398081483
124016,617.0,2021-06-16 12:33:44,2021-06-16 12:38:27,fc:19:99:b1:07:0a,-68,1,-22.828079000000002,-47.06089,-22.8251,-47.065981,164,5,283,2021-06-16 12:33:44,0.6180288123206172
124043,617.0,2021-06-16 12:35:03,2021-06-16 12:41:17,60:1d:91:0e:65:14,-81,1,-22.829525,-47.063658000000004,-22.818635999999998,-47.072208,85,33,374,2021-06-16 12:35:03,1.4946256008797196
124047,617.0,2021-06-16 12:35:06,2021-06-16 12:41:14,30:fc:eb:89:8f:80,-70,1,-22.829514,-47.0638,-22.818747000000002,-47.07232,60,36,368,2021-06-16 12:35:06,1.4818431371214738
124254,617.0,2021-06-16 12:40:55,2021-06-16 12:42:24,e0:dc:ff:30:e6:1c,-95,1,-22.819163,-47.072264000000004,-22.816113,-47.072713,34,271,89,2021-06-16 12:40:55,0.3422530120444115
124297,617.0,2021-06-16 12:42:01,2021-06-16 12:44:23,16:45:f4:95:dd:9c,-71,11,-22.816637,-47.072721,-22.812552,-47.067278,44,313,142,2021-06-16 12:42:01,0.7194171874193048
124299,617.0,2021-06-16 12:42:05,2021-06-16 12:43:28,32:43:ab:c1:7c:55,-63,11,-22.816616,-47.072705,-22.813927,-47.068492,85,315,83,2021-06-16 12:42:05,0.5252283569500257
125312,617.0,2021-06-16 13:16:03,2021-06-16 13:18:33,8c:e5:c0:a5:e5:20,-90,6,-22.828232999999997,-47.066523,-22.825356,-47.066648,36,116,150,2021-06-16 13:16:03,0.32016464923417354
125445,617.0,2021-06-16 13:17:57,2021-06-16 13:19:25,36:d1:59:60:95:4b,-91,6,-22.824955,-47.065784,-22.822948,-47.068891,48,249,88,2021-06-16 13:17:57,0.38884859592664583
125475,617.0,2021-06-16 13:18:29,2021-06-16 13:19:35,32:c1:70:93:22:9b,-85,1,-22.825336,-47.066565999999995,-22.822423,-47.069382,31,279,66,2021-06-16 13:18:29,0.4338354038042374
125541,617.0,2021-06-16 13:19:46,2021-06-16 13:20:58,4c:63:71:1e:76:80,-91,11,-22.822307000000002,-47.069463,-22.819153,-47.0723,37,345,72,2021-06-16 13:19:46,0.4555683407744104
125549,617.0,2021-06-16 13:19:56,2021-06-16 13:21:10,82:be:c1:77:e3:1e,-90,11,-22.821873999999998,-47.069489000000004,-22.818847,-47.072413,46,353,74,2021-06-16 13:19:56,0.45066843275958085
125639,617.0,2021-06-16 13:22:21,2021-06-16 13:26:54,78:23:27:3d:cd:46,-55,1,-22.816094,-47.072687,-22.819522,-47.067243,155,443,273,2021-06-16 13:22:21,0.6757439241836919
125681,617.0,2021-06-16 13:23:47,2021-06-16 13:28:32,f0:d7:aa:1c:9f:12,-36,6,-22.812692000000002,-47.067808,-22.819862,-47.065407,219,485,285,2021-06-16 13:23:47,0.8343843508128783
125711,617.0,2021-06-16 13:25:17,2021-06-16 13:27:46,70:bb:e9:e7:34:81,-93,2,-22.815685000000002,-47.066072,-22.821253,-47.067583,112,515,149,2021-06-16 13:25:17,0.638209067389499
125906,617.0,2021-06-16 13:35:30,2021-06-16 13:36:58,1e:a8:4d:86:6a:0b,-76,1,-22.826045999999998,-47.067617999999996,-22.831405,-47.063340000000004,45,710,88,2021-06-16 13:35:30,0.7398053028784383
126670,617.0,2021-06-16 13:56:29,2021-06-16 14:00:28,58:d9:c3:7e:1d:58,-64,10,-22.827875,-47.066804,-22.81916,-47.072252,126,67,239,2021-06-16 13:56:29,1.1184153483891437
126852,617.0,2021-06-16 14:02:47,2021-06-16 14:07:40,c8:d7:b0:fb:c0:f2,-69,6,-22.812953,-47.067941,-22.816663000000002,-47.063595,108,249,293,2021-06-16 14:02:47,0.6071291158883811
127307,617.0,2021-06-16 14:45:29,2021-06-16 14:49:14,30:cb:f8:6d:e7:cf,-68,6,-22.81379,-47.068274,-22.821342,-47.06772,194,228,225,2021-06-16 14:45:29,0.841662759669139
129257,617.0,2021-06-16 15:45:24,2021-06-16 15:47:43,f4:f5:24:24:b9:6b,-87,13,-22.825689,-47.066472999999995,-22.822127,-47.069482,204,62,139,2021-06-16 15:45:24,0.5019763732735324
129530,617.0,2021-06-16 15:56:37,2021-06-16 16:00:35,50:92:b9:d5:07:1a,-49,11,-22.816211,-47.062505,-22.825110000000002,-47.066012,239,335,238,2021-06-16 15:56:37,1.0527840301247977
129626,617.0,2021-06-16 16:01:06,2021-06-16 16:02:15,bc:98:df:d8:a7:95,-91,1,-22.826206,-47.067659,-22.830956,-47.063989,70,431,69,2021-06-16 16:01:06,0.6484112553783377
130291,617.0,2021-06-16 16:43:16,2021-06-16 16:44:17,d2:6c:14:b5:e6:f8,-86,11,-22.829538,-47.06385,-22.827889000000003,-47.066794,106,23,61,2021-06-16 16:43:16,0.35306325320479054
130601,617.0,2021-06-16 16:56:12,2021-06-16 16:59:29,78:23:27:42:af:e2,-53,12,-22.818167000000003,-47.063055,-22.825186,-47.066103999999996,74,333,197,2021-06-16 16:56:12,0.840712927705096
135044,617.0,2021-06-17 07:55:18,2021-06-17 07:58:17,8a:fe:35:f8:77:d3,-93,1,-22.829543,-47.063897,-22.825110000000002,-47.065269,154,52,179,2021-06-17 07:55:18,0.5125907082230833
136108,617.0,2021-06-17 09:20:17,2021-06-17 09:21:20,0a:36:b3:f8:13:c4,-60,11,-22.818329000000002,-47.063829,-22.813445,-47.064531,144,301,63,2021-06-17 09:20:17,0.547822385679701
136874,617.0,2021-06-17 11:12:09,2021-06-17 11:15:27,66:8c:03:fb:68:96,-55,6,-22.829511,-47.064412,-22.824298000000002,-47.067717,247,35,198,2021-06-17 11:12:09,0.6713681894825814
137118,617.0,2021-06-17 11:19:41,2021-06-17 11:30:21,c6:5c:22:fa:02:90,-58,1,-22.814815,-47.072202000000004,-22.820237,-47.06031,107,279,640,2021-06-17 11:19:41,1.3598120735365073
137303,617.0,2021-06-17 11:31:51,2021-06-17 11:33:53,68:7d:6b:55:69:1b,-54,6,-22.824903,-47.065497,-22.83116,-47.063759000000005,90,464,122,2021-06-17 11:31:51,0.7181862171150882
137419,617.0,2021-06-17 11:58:37,2021-06-17 12:02:34,b0:70:2d:8a:fb:3a,-56,5,-22.829503,-47.063916,-22.822654999999997,-47.069128000000006,103,41,237,2021-06-17 11:58:37,0.9301380106046406
137434,617.0,2021-06-17 11:58:37,2021-06-17 12:02:34,b0:70:2d:8a:fb:3a,-56,5,-22.829503,-47.063916,-22.822654999999997,-47.069128000000006,103,41,237,2021-06-17 11:58:37,0.9301380106046406
137440,617.0,2021-06-17 11:59:15,2021-06-17 12:02:12,70:fd:46:20:51:ca,-95,6,-22.828668,-47.066103000000005,-22.823839000000003,-47.068165,210,61,177,2021-06-17 11:59:15,0.5770499741401044
137485,617.0,2021-06-17 12:00:34,2021-06-17 12:07:22,de:3d:12:1a:a5:6b,-91,11,-22.825669,-47.066323,-22.814059,-47.064617,155,104,408,2021-06-17 12:00:34,1.3027620512079854
137562,617.0,2021-06-17 12:02:04,2021-06-17 12:05:04,0c:9d:92:7e:16:3d,-62,1,-22.824194,-47.067813,-22.816589,-47.072719,166,180,180,2021-06-17 12:02:04,0.9838368381339987
137648,617.0,2021-06-17 12:04:23,2021-06-17 12:09:39,a8:9f:ba:16:99:cc,-80,1,-22.818084,-47.072373,-22.819999,-47.067867,35,266,316,2021-06-17 12:04:23,0.5085569344557276
137666,617.0,2021-06-17 12:04:47,2021-06-17 12:15:03,5a:ae:ef:87:15:4d,-87,5,-22.817109,-47.072712,-22.818103,-47.061414,249,284,616,2021-06-17 12:04:47,1.1632334167226956
138571,617.0,2021-06-17 12:33:08,2021-06-17 12:34:56,f2:de:08:89:23:4c,-79,1,-22.827351,-47.061211,-22.829521,-47.064063,76,15,108,2021-06-17 12:33:08,0.3790180763759239
138781,617.0,2021-06-17 12:38:41,2021-06-17 12:53:20,ea:1c:b8:39:e3:45,-87,1,-22.823241,-47.068612,-22.824961,-47.065692999999996,67,225,879,2021-06-17 12:38:41,0.35507430323134725
138835,617.0,2021-06-17 12:40:40,2021-06-17 12:53:21,04:d9:f5:3e:a2:60,-90,1,-22.817168,-47.072741,-22.824973,-47.065721,236,279,761,2021-06-17 12:40:40,1.127329025472987
138853,617.0,2021-06-17 12:41:35,2021-06-17 12:49:56,18:31:bf:d3:1e:7c,-73,11,-22.816543,-47.072695,-22.818047,-47.063655,250,297,501,2021-06-17 12:41:35,0.9415143590494423
139086,617.0,2021-06-17 12:54:30,2021-06-17 12:55:47,98:b8:ba:64:07:f8,-95,11,-22.828098,-47.066654,-22.83172,-47.062754,250,530,77,2021-06-17 12:54:30,0.5674125769748082
139189,617.0,2021-06-17 13:14:04,2021-06-17 13:15:06,90:73:5a:60:57:ea,-94,1,-22.826567,-47.061715,-22.829676,-47.060869,105,13,62,2021-06-17 13:14:04,0.3564122018342216
139317,617.0,2021-06-17 13:17:29,2021-06-17 13:19:39,56:af:7c:3d:e2:7d,-95,11,-22.825698000000003,-47.066457,-22.822617,-47.069231,163,141,130,2021-06-17 13:17:29,0.4451937918689017
139332,617.0,2021-06-17 13:17:39,2021-06-17 13:21:06,d0:77:14:dd:60:8f,-91,9,-22.825469000000002,-47.066109999999995,-22.818672,-47.072201,55,156,207,2021-06-17 13:17:39,0.9802714352016989
139510,617.0,2021-06-17 13:22:17,2021-06-17 13:24:38,82:62:7e:93:4f:f1,-88,1,-22.817211,-47.072697,-22.812528,-47.067467,59,334,141,2021-06-17 13:22:17,0.7473333290493482
139522,617.0,2021-06-17 13:23:01,2021-06-17 13:24:21,e8:5a:8b:2e:0c:6a,-93,6,-22.815279999999998,-47.072528000000005,-22.812651000000002,-47.067833,179,346,80,2021-06-17 13:23:01,0.5630541840355218
139523,617.0,2021-06-17 13:23:05,2021-06-17 13:24:22,aa:81:f9:4b:48:e2,-86,6,-22.815085999999997,-47.072441,-22.812632999999998,-47.067825,142,347,77,2021-06-17 13:23:05,0.5461170259461502
139542,617.0,2021-06-17 13:24:03,2021-06-17 13:34:02,c8:d7:b0:fb:c0:f2,-84,6,-22.813306,-47.068123,-22.819851,-47.060184,49,366,599,2021-06-17 13:24:03,1.0916783052312822
140550,617.0,2021-06-17 14:01:17,2021-06-17 14:05:08,7a:a5:15:82:c6:65,-64,11,-22.827722,-47.066993,-22.821067000000003,-47.070633,173,62,231,2021-06-17 14:01:17,0.828719876152803
141172,617.0,2021-06-17 14:43:49,2021-06-17 14:51:52,04:d9:f5:43:5a:74,-66,1,-22.812576,-47.067621,-22.8181,-47.060171000000004,47,238,483,2021-06-17 14:43:49,0.9799797219955972
142391,617.0,2021-06-17 15:11:24,2021-06-17 15:14:53,c6:9e:9f:6d:9c:ec,-89,11,-22.813943,-47.06469,-22.819941,-47.065453000000005,107,238,209,2021-06-17 15:11:24,0.6715172682994897
142392,617.0,2021-06-17 15:11:26,2021-06-17 15:15:05,58:d9:c3:98:e3:12,-88,1,-22.814086,-47.064578999999995,-22.819827,-47.065354,122,239,219,2021-06-17 15:11:26,0.6432938994954445
142404,617.0,2021-06-17 15:12:03,2021-06-17 15:22:09,8a:25:c6:af:8d:22,-92,1,-22.815139000000002,-47.064629,-22.825722,-47.066815999999996,171,251,606,2021-06-17 15:12:03,1.1979348390791986
142481,617.0,2021-06-17 15:15:50,2021-06-17 15:16:54,d4:63:c6:89:b3:68,-91,11,-22.817088000000002,-47.06367,-22.813568,-47.063453,36,328,64,2021-06-17 15:15:50,0.3920381010872101
142564,617.0,2021-06-17 15:22:14,2021-06-17 15:24:10,3c:bb:fd:7f:70:c0,-87,1,-22.825825,-47.067144,-22.831818,-47.062171,133,411,116,2021-06-17 15:22:14,0.8389454226781118
146140,617.0,2021-06-18 07:18:53,2021-06-18 07:33:29,02:00:00:00:00:00,-91,2,-22.818732999999998,-47.072311,-22.827803,-47.066986,33,352,876,2021-06-18 07:18:53,1.146734421852856
147193,617.0,2021-06-18 08:22:44,2021-06-18 08:24:31,50:92:b9:02:b9:28,-46,6,-22.829647,-47.061395000000005,-22.827896,-47.066831,86,384,107,2021-06-18 08:22:44,0.5901515996378857
147259,617.0,2021-06-18 08:25:40,2021-06-18 08:35:26,fc:19:99:91:33:8a,-91,6,-22.825044000000002,-47.065265000000004,-22.820063,-47.065616999999996,94,450,586,2021-06-18 08:25:40,0.5550363850568992
147313,617.0,2021-06-18 08:28:14,2021-06-18 08:41:04,5a:ae:ef:87:15:4d,-91,1,-22.820007999999998,-47.071705,-22.820201,-47.060309000000004,133,504,770,2021-06-18 08:28:14,1.16819051503805
